city,cluster_type,role,section_header,policy_statement,parent_statement,parent_row_type,verbatim_text,extraction_rationale,canonical_mechanism,mechanism_description,secondary_categories,is_financial_instrument,primary_category,climate_relevance
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Convert 50% of non-recycled garbage to energy by 2030.,Approach 6: Convert waste to energy.,structural header,- 50% of non-recycled garbage converted to energy by 2030,Quantified conversion target with deadline.,waste_to_energy_conversion → landfill_methane_avoidance_and_energy_recovery,"Convert non-recycled solid waste into energy instead of landfilling, reducing methane emissions and generating energy that can offset fossil fuel use.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Increase recycling rates by 10% and cut non-recyclables contamination in half.,Approach 6: Convert waste to energy.,structural header,- 10% increase in recycling rates and cut non-recyclables 'contamination' in half,Quantified recycling improvement and contamination reduction targets.,waste_diversion → landfill_methane_avoidance,"Improving recycling performance and reducing contamination increases diversion of waste from landfill, thereby avoiding methane emissions from landfilled waste.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,"Build a new, more efficient electricity-from-waste facility with onsite solar, designed to charge electric vehicles in the County fleet.",Approach 6: Convert waste to energy.,structural header,"-   Build a new, more efficient electricity-from-waste facility with onsite solar, designed to charge electric vehicles in the County fleet",Specific infrastructure investment action described under Approach 6.,waste_to_energy_conversion → landfill_methane_avoidance_and_energy_recovery,"Convert non-recycled waste into electricity (with added onsite solar) to recover energy and avoid landfill methane, displacing more emissions-intensive energy used for operations such as fleet EV charging.",Resource Efficiency,yes,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Upgrade cogeneration at wastewater treatment plants to produce 9.6 megawatts of electricity from biogas.,Approach 6: Convert waste to energy.,structural header,-   Upgrade cogeneration at wastewater treatment plants to produce 9.6 megawatts of electricity from biogas,Quantified capacity action (9.6 MW) to be achieved via upgrades.,cogeneration_waste_to_energy → fossil_generation_displacement_and_methane_capture,"Upgrade wastewater-plant cogeneration to use biogas for on-site electricity generation, capturing methane and displacing fossil electricity generation.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Upgrade landfill gas collection at the South Dade Landfill.,Approach 6: Convert waste to energy.,structural header,-   Upgrade landfill gas collection at the South Dade Landfill,Concrete operational/infrastructure upgrade commitment.,landfill_gas_capture_control → landfill_methane_emissions_reduction,"Upgrading landfill gas collection increases methane capture from decomposing waste, reducing fugitive landfill methane emissions.",,yes,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 7: REDUCE WASTE AND WATER USE,Approach 7: Reduce waste and water use.,,structural header,"## APPROACH 7:
## REDUCE WASTE AND WATER USE",Named approach with quantified targets and multiple actions listed beneath.,waste_and_water_use_reduction → emissions_and_resource_use_reduction,Reducing waste and water use lowers landfill-related emissions and reduces water-demand-related energy and resource consumption.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Reduce landfill waste per person 50% by 2030.,Approach 7: Reduce waste and water use.,structural header,- Reduce landfill waste per person 50% by 2030,Quantified per-capita landfill waste reduction target with deadline.,waste_diversion → landfill_methane_avoidance,"Reducing the amount of waste disposed in landfills lowers methane generation from anaerobic decomposition, reducing GHG emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Reduce water consumption per person 30% by 2030.,Approach 7: Reduce waste and water use.,structural header,- Reduce water consumption per person 30% by 2030,Quantified per-capita water reduction target with deadline.,water_efficiency_standards → per_capita_water_reduction,Adopt water efficiency standards and programs to reduce per-person water consumption.,Mitigation,no,Resource Efficiency,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,"Create a community-wide food rescue plan in collaboration with community-based organizations, businesses, and farmers.",Approach 7: Reduce waste and water use.,structural header,"-   Create a community-wide food rescue plan in collaboration with community-based organizations, businesses, and farmers",Specific plan commitment to reduce food waste (a methane/emissions source).,food_recovery_program → landfill_methane_avoidance,"Implementing a food rescue program diverts edible food from disposal, reducing landfill-bound organic waste and avoiding methane emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Complete a Countywide solid waste characterization study and complete regular updates.,Approach 7: Reduce waste and water use.,structural header,-   Complete a Countywide solid waste characterization study and complete regular updates,Concrete data/assessment action with ongoing updates to support waste reduction policy.,waste_characterization_study → waste_management_planning_support,"Conducting and updating waste characterization studies improves waste-stream data, which supports planning and targeting of diversion strategies that can reduce landfill-related emissions.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Require waste reduction plans for all large events.,Approach 7: Reduce waste and water use.,structural header,-   Require waste reduction plans for all large events,Regulatory requirement ('Require') applying to large events.,waste_diversion → landfill_methane_avoidance,"Mandating waste reduction planning for large events reduces and diverts waste from landfills, which lowers methane emissions from landfill decomposition.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,individual,individual,LETTER FROM MAYOR DANIELLA LEVINE CAVA,"Implement the Climate Action Strategy (CAS) to cut Miami-Dade communitywide greenhouse gas emissions 50% by 2030 from 2019 levels, with the goal of achieving net zero by 2050.",,,"Officially launched on Oct. 27, 2021, this plan describes work taking place on multiple fronts to cut MiamiDade's greenhouse gas emissions 50 percent by 2030 from 2019 levels, with the goal of achieving net zero by 2050.",Contains quantified emissions-reduction targets with deadlines (50% by 2030; net zero by 2050) tied to an implemented strategy.,economy_wide_ghg_target → emissions_reduction_pathway,Implementing a communitywide climate action strategy sets an economy-wide emissions target that guides and coordinates policies and investments to reduce greenhouse gas emissions over time.,Resource Efficiency,no,Mitigation,direct
Italy,parent_with_subs,parent,3.10.2 Energy transmission infrastructure — ii. Projections of network expansion requirements at least until 2040 (including for the year 2030),"Terna's Development Plan 2017 identifies priority development actions including overseas connections (HVDC Grand'Ile–Piossasco and Italy–Montenegro) and domestic grid projects to reduce congestion, increase safety/reliability in metropolitan areas, and improve quality and safety.",,standalone parent policy,"Terna's Development Plan 2017 identifies a number of development actions that qualify as priority  actions,  including  two  overseas  connections  (HVDC  Grand'Ile-Piossasco  and  ItalyMontenegro). The domestic connections are identified on the basis of the following primary requirements:

- -reduction in congestion between market areas;
- -reduction in congestion between areas and restrictions on production capacity;
- -increase in safety and reliability in metropolitan areas;
- -increase in quality and safety.","Introduces a structured set of priority actions with multiple specific sub-items listed below (grid projects grouped by objective), fitting a parent policy.",transmission_grid_expansion_and_interconnection → grid_flexibility_and_renewable_integration,"Build new transmission lines and cross-border interconnectors to relieve grid congestion and improve reliability, enabling cleaner generation to be delivered and integrated more effectively, thereby supporting power-sector emissions reduction.",Adaptation,no,Mitigation,indirect
